,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_aula,hum_aula,pres_aula,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,calefaccion_encendida,derroche_siguiente_hora
2025-12-25 10:00:00,10,4,12,14.05,53.3,1005.8,10.0,99.2,76.0,28.8,23.433333333333334,156.83666666666667,1.0,1
2025-12-25 11:00:00,11,4,12,13.993333333333334,53.82333333333333,1005.3666666666668,10.5,100.0,74.0,31.0,26.57933333333333,171.59533333333334,1.0,1
2025-12-25 12:00:00,12,4,12,14.01,54.295,1004.95,10.6,100.0,73.0,31.7,26.67928571428572,187.10933333333327,1.0,1
2025-12-25 13:00:00,13,4,12,13.93,54.92,1004.45,10.3,100.0,74.0,32.4,23.81266666666667,201.958,1.0,1
2025-12-25 14:00:00,14,4,12,13.85,55.63,1004.7,10.0,100.0,75.0,34.9,18.27,215.438,1.0,1
2025-12-25 15:00:00,15,4,12,13.84,55.66,1005.2,9.9,100.0,78.0,34.2,9.937727272727274,228.2136363636364,1.0,1
2025-12-25 16:00:00,16,4,12,13.84,55.71,1005.2,10.0,100.0,77.0,33.1,2.0811111111111105,237.2088888888888,1.0,1
2025-12-25 17:00:00,17,4,12,13.835,56.126666666666665,1005.1333333333332,9.7,100.0,79.0,32.0,-8.036666666666667,246.23555555555555,1.0,1
2025-12-25 18:00:00,18,4,12,13.873333333333337,56.43,1005.5,9.4,100.0,81.0,29.9,-17.759999999999998,253.9925,1.0,1
2025-12-25 19:00:00,19,4,12,13.905,56.78,1005.7333333333332,9.1,100.0,84.0,27.0,-29.34,262.76,1.0,1
2025-12-25 20:00:00,20,4,12,13.885000000000002,57.08,1005.55,9.2,99.2,84.0,27.0,-40.88,271.99333333333334,1.0,0
2025-12-25 21:00:00,21,4,12,13.75,58.995,1005.25,9.5,100.0,82.0,27.7,-52.32666666666668,283.2733333333333,0.0,0
2025-12-25 22:00:00,22,4,12,13.69,59.83,1005.25,9.6,98.4,81.0,28.4,-63.07333333333333,299.7733333333333,0.0,0
2025-12-25 23:00:00,23,4,12,13.675,60.36333333333334,1004.8333333333334,9.7,100.0,81.0,25.9,-71.38,329.08666666666664,0.0,0
2025-12-26 00:00:00,0,5,12,13.61,60.8,1004.8,9.7,99.2,81.0,26.3,-72.99,15.793333333333337,0.0,0
2025-12-26 01:00:00,1,5,12,13.55,61.005,1004.95,10.1,100.0,76.0,25.9,-66.47666666666667,51.79,0.0,0
2025-12-26 02:00:00,2,5,12,13.41,61.645,1004.8,10.3,100.0,74.0,26.3,-56.28666666666667,71.70333333333333,0.0,0
2025-12-26 03:00:00,3,5,12,13.27,62.02,1004.8,10.3,100.0,75.0,25.6,-44.99333333333334,84.31333333333333,0.0,0
2025-12-26 04:00:00,4,5,12,13.24,61.865,1004.45,9.9,100.0,78.0,23.4,-33.443333333333335,94.06333333333332,0.0,0
2025-12-26 05:00:00,5,5,12,13.05,62.28,1004.7,9.6,99.2,80.0,17.3,-19.468,104.698,0.0,0
2025-12-26 06:00:00,6,5,12,13.08,62.18,1005.0,9.0,100.0,80.0,14.4,-8.6075,113.26125,0.0,1
2025-12-26 07:00:00,7,5,12,13.06,61.9275,1005.525,8.6,100.0,83.0,13.3,1.5888,122.2644,1.0,1
2025-12-26 08:00:00,8,5,12,13.3,61.28333333333333,1006.25,8.8,100.0,82.0,13.3,9.265,130.89545454545458,1.0,1
2025-12-26 09:00:00,9,5,12,13.155,61.795,1006.6666666666666,9.5,100.0,81.0,11.5,17.7,143.4426666666667,1.0,1
2025-12-26 10:00:00,10,5,12,13.37,61.49,1007.1,9.9,100.0,82.0,10.8,23.452,156.78266666666667,1.0,1
2025-12-26 11:00:00,11,5,12,13.423333333333334,61.09333333333333,1006.6333333333332,10.8,100.0,80.0,11.5,26.606,171.54666666666665,1.0,1
2025-12-26 12:00:00,12,5,12,13.41,61.19,1006.1,11.6,100.0,76.0,10.4,26.746666666666663,187.116,1.0,1
2025-12-26 13:00:00,13,5,12,13.54,60.947500000000005,1005.9333333333332,11.3,100.0,81.0,10.4,23.84533333333333,201.97266666666667,1.0,1
2025-12-26 14:00:00,14,5,12,13.606666666666667,60.59333333333333,1006.6,11.6,100.0,80.0,7.2,18.3,215.4573333333333,1.0,1
2025-12-26 15:00:00,15,5,12,13.665,60.37,1007.15,11.7,100.0,80.0,8.6,9.946363636363635,228.25909090909093,1.0,1
2025-12-26 16:00:00,16,5,12,13.7075,60.3125,1007.95,11.8,17.2,81.0,9.4,2.165,237.1688461538462,1.0,1
2025-12-26 17:00:00,17,5,12,13.730000000000002,60.3625,1008.7333333333332,10.2,56.2,86.0,11.9,-8.036666666666667,246.2855555555556,1.0,1
2025-12-26 18:00:00,18,5,12,13.748,60.41,1009.7,9.8,53.1,87.0,12.2,-17.7625,254.04,1.0,1
2025-12-26 19:00:00,19,5,12,13.77,60.443333333333335,1010.4,10.9,100.0,83.0,14.4,-29.34,262.81,1.0,1
2025-12-26 20:00:00,20,5,12,13.765,60.58,1010.75,10.6,71.9,85.0,15.1,-40.88666666666666,272.05,1.0,0
2025-12-26 21:00:00,21,5,12,13.78,60.59,1010.9,10.1,91.4,88.0,15.1,-52.32666666666668,283.34666666666664,0.0,0
2025-12-26 22:00:00,22,5,12,13.75,61.14,1011.15,9.8,94.5,89.0,14.0,-63.06333333333333,299.87,0.0,0
2025-12-26 23:00:00,23,5,12,13.706666666666669,62.333333333333336,1011.2,9.8,96.1,85.0,15.5,-71.35666666666667,329.2033333333333,0.0,0
2025-12-27 00:00:00,0,6,12,13.68,62.97,1011.2,9.4,89.1,85.0,17.6,-72.95,15.773333333333332,0.0,0
2025-12-27 01:00:00,1,6,12,13.61,63.88,1011.2,9.7,96.9,89.0,14.4,-66.44666666666666,51.73333333333333,0.0,0
2025-12-27 02:00:00,2,6,12,13.56,64.35,1011.2,9.2,94.5,93.0,18.4,-56.26333333333333,71.64666666666666,0.0,0
2025-12-27 03:00:00,3,6,12,13.5875,64.19,1011.0,9.3,69.5,90.0,17.3,-44.97,84.27,0.0,0
2025-12-27 04:00:00,4,6,12,13.585,64.17,1010.9,8.7,85.2,93.0,18.4,-33.416666666666664,94.02333333333333,0.0,0
2025-12-27 05:00:00,5,6,12,13.585,64.19,1011.1,8.6,65.6,93.0,19.8,-20.56,103.8125,0.0,0
2025-12-27 06:00:00,6,6,12,13.603333333333332,64.09666666666665,1011.55,8.5,75.8,94.0,16.2,-9.32222222222222,112.63222222222224,0.0,0
2025-12-27 07:00:00,7,6,12,13.6225,63.98666666666667,1011.675,8.2,75.8,92.0,15.8,1.5915999999999997,122.2088,0.0,0
2025-12-27 08:00:00,8,6,12,13.623333333333331,64.06333333333333,1012.2666666666668,8.2,90.6,93.0,16.2,9.27,130.8359090909091,0.0,0
2025-12-27 09:00:00,9,6,12,13.605,64.845,1012.65,9.5,96.9,91.0,20.5,17.708666666666666,143.374,0.0,0
2025-12-27 10:00:00,10,6,12,13.62,65.79249999999999,1012.65,10.6,95.3,90.0,22.3,23.474666666666668,156.71466666666666,0.0,0
2025-12-27 11:00:00,11,6,12,13.6825,65.465,1011.95,11.9,94.5,85.0,22.3,26.642666666666667,171.48466666666667,0.0,0
2025-12-27 12:00:00,12,6,12,13.752499999999998,65.63,1011.125,12.5,93.7,84.0,21.6,26.788666666666664,187.118,0.0,0
2025-12-27 13:00:00,13,6,12,13.805,66.225,1010.5,12.3,97.7,84.0,17.6,23.88666666666667,201.986,0.0,0
2025-12-27 14:00:00,14,6,12,13.84,66.67,1010.5,12.2,84.4,84.0,17.6,18.338000000000005,215.47866666666667,0.0,0
2025-12-27 15:00:00,15,6,12,13.87,66.995,1010.7,12.3,68.0,82.0,17.6,10.125714285714285,228.10285714285715,0.0,0
2025-12-27 16:00:00,16,6,12,13.88,66.9,1010.9,11.9,67.2,86.0,17.3,2.541153846153846,236.85769230769228,0.0,0
2025-12-27 17:00:00,17,6,12,13.89,66.96,1010.9,11.0,69.5,90.0,15.1,-7.575,245.952,0.0,0
2025-12-27 18:00:00,18,6,12,13.86,67.39666666666666,1011.3333333333334,11.0,85.2,91.0,14.8,-17.7625,254.0975,0.0,0
2025-12-27 19:00:00,19,6,12,13.88,67.19333333333334,1011.8,11.1,62.5,90.0,13.3,-29.346666666666668,262.87333333333333,0.0,0
2025-12-27 20:00:00,20,6,12,13.81,67.065,1012.1,10.6,100.0,92.0,10.4,-40.88666666666666,272.12666666666667,0.0,0
2025-12-27 21:00:00,21,6,12,13.77,67.44,1012.4,10.8,96.9,91.0,9.4,-52.32666666666666,283.43666666666667,0.0,0
2025-12-27 22:00:00,22,6,12,13.75,67.71,1012.4,10.6,29.7,92.0,11.9,-63.06,299.99,0.0,0
2025-12-27 23:00:00,23,6,12,13.75,67.49,1012.5,9.8,26.6,94.0,13.7,-71.33,329.3566666666666,0.0,0
2025-12-28 00:00:00,0,7,12,13.75,67.18,1012.4,9.9,31.2,94.0,16.6,-72.91000000000001,15.733333333333333,0.0,0
2025-12-28 01:00:00,1,7,12,13.705,66.79,1012.5,9.5,71.1,92.0,13.3,-66.41,51.656666666666666,0.0,0
2025-12-28 02:00:00,2,7,12,13.705,66.66,1012.5,9.8,69.5,94.0,13.0,-56.23666666666667,71.57666666666667,0.0,0
2025-12-28 03:00:00,3,7,12,13.66,66.275,1012.25,9.9,86.7,95.0,13.7,-44.943333333333335,84.21333333333334,0.0,0
2025-12-28 04:00:00,4,7,12,13.66,65.97999999999999,1011.9,9.8,98.4,95.0,14.8,-33.39333333333334,93.97333333333334,0.0,0
2025-12-28 05:00:00,5,7,12,13.64,65.99,1012.0,9.9,59.4,95.0,20.2,-20.5475,103.7575,0.0,0
2025-12-28 06:00:00,6,7,12,13.65,65.96000000000001,1012.2,9.7,43.7,94.0,22.7,-9.322222222222225,112.57,0.0,0
2025-12-28 07:00:00,7,7,12,13.643333333333333,65.86,1012.5,9.8,80.5,92.0,23.4,1.5932000000000002,122.1432,0.0,0
2025-12-28 08:00:00,8,7,12,13.605,65.9475,1012.875,10.4,44.5,90.0,26.3,9.274545454545454,130.7654545454546,0.0,0
2025-12-28 09:00:00,9,7,12,13.614999999999998,66.69,1013.2,11.2,53.9,87.0,26.3,17.72133333333333,143.29533333333333,0.0,0
2025-12-28 10:00:00,10,7,12,13.67,67.85,1012.8,12.6,86.7,82.0,26.6,23.501333333333328,156.63733333333332,0.0,0
2025-12-28 11:00:00,11,7,12,13.73,68.80666666666667,1012.3666666666668,12.8,99.2,82.0,24.5,26.684,171.412,0.0,0
2025-12-28 12:00:00,12,7,12,13.73,69.38,1012.05,12.6,100.0,85.0,20.9,26.838000000000005,186.65375000000003,0.0,0
2025-12-28 13:00:00,13,7,12,13.752,70.09400000000001,1011.575,12.2,98.4,86.0,17.6,23.932666666666663,201.9993333333333,0.0,0
2025-12-28 14:00:00,14,7,12,13.496470588235294,70.27764705882355,1011.65,12.1,100.0,85.0,23.0,18.383333333333333,215.5033333333333,0.0,0
2025-12-28 15:00:00,15,7,12,13.28,70.19428571428571,1012.25,11.9,99.2,90.0,29.9,10.141904761904764,228.16476190476192,0.0,0
2025-12-28 16:00:00,16,7,12,13.12,70.63000000000001,1012.35,11.7,99.2,89.0,26.6,2.534230769230769,236.9376923076923,0.0,0
2025-12-28 17:00:00,17,7,12,12.978333333333332,71.42833333333334,1012.4857142857144,11.1,100.0,92.0,23.8,-7.575999999999999,246.021,0.0,0
2025-12-28 18:00:00,18,7,12,12.976000000000004,71.64399999999999,1013.22,11.0,100.0,91.0,18.0,-17.7625,254.1625,0.0,0
2025-12-28 19:00:00,19,7,12,12.93,71.73750000000001,1013.74,10.7,100.0,92.0,21.2,-29.346666666666664,262.9433333333333,0.0,0
2025-12-28 20:00:00,20,7,12,12.80111111111111,72.05999999999999,1013.88,10.7,100.0,92.0,18.7,-40.88666666666667,272.21,0.0,0
2025-12-28 21:00:00,21,7,12,12.8325,71.69250000000001,1014.8333333333334,10.3,100.0,93.0,18.4,-52.32666666666668,283.5433333333333,0.0,0
2025-12-28 22:00:00,22,7,12,12.892,71.33714285714284,1014.0285714285714,10.4,100.0,93.0,20.2,-63.04666666666666,300.1333333333334,0.0,0
2025-12-28 23:00:00,23,7,12,12.84125,70.67875,1013.7444444444444,10.5,100.0,92.0,22.7,-71.29666666666667,329.5366666666667,0.0,0
2025-12-29 00:00:00,0,1,12,12.815,69.84,1013.4,10.4,100.0,91.0,21.2,-72.85666666666667,15.693333333333332,0.0,0
2025-12-29 01:00:00,1,1,12,12.715,69.77000000000001,1013.45,10.1,100.0,90.0,25.6,-66.37333333333333,51.56666666666667,0.0,0
2025-12-29 02:00:00,2,1,12,12.696666666666667,69.57,1014.0,10.0,90.6,89.0,22.7,-56.20333333333334,71.49666666666666,0.0,0
2025-12-29 03:00:00,3,1,12,12.795,69.16,1013.95,9.9,95.3,90.0,24.1,-44.91333333333333,84.14666666666666,0.0,0
2025-12-29 04:00:00,4,1,12,12.76,68.69,1013.8,9.8,100.0,91.0,19.1,-33.36333333333333,93.92,0.0,0
2025-12-29 05:00:00,5,1,12,12.79,68.25,1013.9,9.8,99.2,88.0,18.0,-20.5325,103.695,0.0,0
2025-12-29 06:00:00,6,1,12,12.636666666666663,68.04333333333334,1014.2,9.6,99.2,87.0,19.1,-9.32111111111111,112.49888888888889,0.0,1
2025-12-29 07:00:00,7,1,12,12.636666666666668,67.64666666666666,1014.9,8.6,100.0,87.0,16.2,1.5956,122.06479999999998,1.0,1
2025-12-29 08:00:00,8,1,12,12.62,67.3825,1015.4666666666668,8.4,100.0,86.0,13.3,9.28181818181818,130.6813636363636,1.0,1
2025-12-29 09:00:00,9,1,12,12.57,67.125,1016.1,9.2,98.4,85.0,12.6,17.735333333333333,143.20266666666666,1.0,1
2025-12-29 10:00:00,10,1,12,12.59,66.92,1015.9,10.5,98.4,87.0,14.8,23.532,156.546,1.0,1
2025-12-29 11:00:00,11,1,12,12.7125,66.7625,1015.45,11.7,72.7,83.0,12.6,26.73333333333333,171.32666666666665,1.0,1
2025-12-29 12:00:00,12,1,12,12.85,66.444,1014.5400000000002,12.7,83.6,77.0,15.5,26.861428571428576,186.65875,1.0,1
2025-12-29 13:00:00,13,1,12,12.89,66.24666666666667,1013.6666666666666,13.9,18.7,72.0,13.0,23.98733333333333,202.0253333333333,1.0,1
2025-12-29 14:00:00,14,1,12,12.93,66.05,1013.8,14.1,68.0,71.0,10.1,18.43133333333333,215.5373333333333,1.0,1
2025-12-29 15:00:00,15,1,12,13.06,65.78,1013.9,13.6,97.7,75.0,8.3,10.161428571428573,228.23380952380955,1.0,1
2025-12-29 16:00:00,16,1,12,13.03,65.55000000000001,1014.05,12.8,99.2,82.0,6.5,2.527692307692308,237.0273076923077,1.0,1
2025-12-29 17:00:00,17,1,12,13.08,65.41499999999999,1014.3,11.2,100.0,89.0,6.5,-7.578,246.10100000000003,1.0,1
2025-12-29 18:00:00,18,1,12,13.11,65.41,1014.6,10.5,100.0,91.0,6.5,-17.765,254.245,1.0,1
2025-12-29 19:00:00,19,1,12,13.12,65.52333333333333,1015.15,10.5,93.7,92.0,6.8,-29.35333333333333,263.03000000000003,1.0,1
2025-12-29 20:00:00,20,1,12,13.07,65.75,1015.35,10.1,96.1,94.0,6.5,-40.89666666666667,272.31333333333333,1.0,0
2025-12-29 21:00:00,21,1,12,13.02,66.11500000000001,1015.6,9.3,88.3,95.0,6.8,-52.32666666666668,283.6666666666667,0.0,0
2025-12-29 22:00:00,22,1,12,12.865,66.56,1015.35,8.9,35.2,94.0,6.5,-63.04,300.30333333333334,0.0,0
2025-12-29 23:00:00,23,1,12,12.905,66.545,1015.15,7.4,30.5,93.0,7.6,-71.25999999999999,329.74,0.0,0
2025-12-30 00:00:00,0,2,12,12.88,66.56,1015.1,6.9,75.8,92.0,8.3,-72.8,15.646666666666668,0.0,0
2025-12-30 01:00:00,1,2,12,12.85,66.435,1014.75,7.0,97.7,91.0,7.6,-66.32000000000001,51.46666666666666,0.0,0
2025-12-30 02:00:00,2,2,12,12.815,66.345,1014.5,6.8,89.1,90.0,7.2,-56.16333333333333,71.41,0.0,0
2025-12-30 03:00:00,3,2,12,12.77,66.25,1014.3,6.4,85.2,90.0,8.3,-44.88,84.07333333333334,0.0,0
2025-12-30 04:00:00,4,2,12,12.78,66.00999999999999,1014.0,5.9,20.3,91.0,8.6,-33.32666666666667,93.85666666666668,0.0,0
2025-12-30 05:00:00,5,2,12,12.76,65.73,1014.2,5.6,3.9,92.0,10.4,-20.515,103.6275,0.0,0
2025-12-30 06:00:00,6,2,12,12.67,65.78,1014.25,5.6,0.0,90.0,11.5,-9.318888888888884,112.41555555555556,0.0,1
2025-12-30 07:00:00,7,2,12,12.545,65.745,1014.5,6.1,0.0,88.0,12.6,1.5980000000000003,121.9784,1.0,1
2025-12-30 08:00:00,8,2,12,12.376666666666669,65.85666666666667,1014.9333333333334,6.3,0.0,86.0,12.6,9.287727272727274,130.5868181818182,1.0,1
2025-12-30 09:00:00,9,2,12,12.28,65.76,1015.2,8.3,0.0,82.0,13.7,17.750666666666667,143.09533333333331,1.0,1
2025-12-30 10:00:00,10,2,12,12.493333333333334,65.31333333333333,1014.7,10.8,0.0,78.0,10.1,23.56666666666667,156.44000000000003,1.0,1
2025-12-30 11:00:00,11,2,12,12.631666666666668,64.7,1014.04,13.1,0.0,69.0,9.0,26.78666666666665,171.228,1.0,1
2025-12-30 12:00:00,12,2,12,12.716666666666669,64.3225,1012.9,14.6,0.0,63.0,7.9,27.02142857142857,186.1533333333333,1.0,1
2025-12-30 13:00:00,13,2,12,12.77,63.96333333333333,1012.1666666666666,15.4,0.0,57.0,6.5,24.332666666666668,201.09066666666664,1.0,1
2025-12-30 14:00:00,14,2,12,13.255,62.485,1011.7,15.8,0.0,54.0,7.2,18.93066666666667,214.7213333333333,1.0,1
2025-12-30 15:00:00,15,2,12,13.665,61.900000000000006,1011.6,15.7,0.8,56.0,6.8,10.584761904761908,227.78142857142856,1.0,1
2025-12-30 16:00:00,16,2,12,13.72,61.92,1011.8,14.4,0.0,68.0,6.5,2.6777777777777767,236.96259259259256,1.0,1
2025-12-30 17:00:00,17,2,12,13.339999999999998,62.51666666666667,1012.0,12.4,0.0,72.0,7.2,-7.578999999999999,246.191,1.0,1
2025-12-30 18:00:00,18,2,12,13.14,63.39666666666667,1012.5,11.3,0.0,75.0,7.6,-17.765,254.33,1.0,1
2025-12-30 19:00:00,19,2,12,13.03,63.85,1012.8,10.4,0.0,79.0,12.2,-29.356666666666666,263.1233333333333,1.0,1
2025-12-30 20:00:00,20,2,12,12.905,64.44,1013.15,8.9,0.0,82.0,13.7,-40.89666666666667,272.42,1.0,0
2025-12-30 21:00:00,21,2,12,12.875,64.68,1013.35,8.4,0.0,76.0,13.7,-52.32666666666668,283.8066666666667,0.0,0
2025-12-30 22:00:00,22,2,12,12.62,64.86,1013.3,7.9,0.0,75.0,13.3,-63.02333333333333,300.4866666666667,0.0,0
2025-12-30 23:00:00,23,2,12,12.69,64.76,1013.1,7.4,0.0,78.0,12.6,-71.22,329.96,0.0,0
2025-12-31 00:00:00,0,3,12,12.71,64.52,1013.3,6.8,0.0,79.0,12.6,-72.73,15.6,0.0,0
2025-12-31 01:00:00,1,3,12,12.576666666666666,64.06666666666666,1012.9666666666668,6.3,0.0,80.0,11.5,-66.27333333333333,51.35333333333333,0.0,0
2025-12-31 02:00:00,2,3,12,12.556666666666668,63.39333333333334,1013.0333333333332,5.9,0.0,81.0,11.2,-56.123333333333335,71.31,0.0,0
2025-12-31 03:00:00,3,3,12,12.47,62.97,1013.0333333333332,5.3,0.0,84.0,11.2,-44.84,83.99,0.0,0
2025-12-31 04:00:00,4,3,12,12.35,62.5,1013.0,5.1,0.0,84.0,11.2,-33.28666666666667,93.78333333333336,0.0,0
2025-12-31 05:00:00,5,3,12,12.19,62.485,1013.15,4.9,0.0,83.0,10.4,-20.4925,103.55,0.0,0
2025-12-31 06:00:00,6,3,12,12.13,61.805,1013.35,4.6,0.0,83.0,10.1,-9.31777777777778,112.32333333333332,0.0,1
2025-12-31 07:00:00,7,3,12,12.2,61.16333333333333,1013.8,4.2,0.0,82.0,10.4,1.4379166666666665,121.71,1.0,1
2025-12-31 08:00:00,8,3,12,12.1575,60.6125,1014.4333333333334,4.4,0.0,81.0,10.1,9.132608695652175,130.28608695652176,1.0,1
2025-12-31 09:00:00,9,3,12,12.153333333333334,60.43666666666667,1015.0333333333332,6.3,0.0,79.0,8.3,17.768666666666665,142.97466666666665,1.0,1
2025-12-31 10:00:00,10,3,12,12.005,60.625,1015.0333333333332,8.9,0.0,72.0,7.6,23.605333333333338,156.31933333333333,1.0,1
2025-12-31 11:00:00,11,3,12,12.046666666666669,60.43333333333333,1014.7666666666668,10.9,0.8,62.0,6.1,26.84733333333333,171.11866666666666,1.0,1
2025-12-31 12:00:00,12,3,12,12.159999999999998,60.24000000000001,1014.3,12.2,8.6,60.0,4.0,27.064615384615383,186.1506666666667,1.0,1
2025-12-31 13:00:00,13,3,12,12.21,60.19,1014.1,12.7,0.0,63.0,5.4,24.404000000000003,201.1133333333333,1.0,1
2025-12-31 14:00:00,14,3,12,12.25,60.1,1014.35,12.4,8.6,68.0,9.7,18.99533333333333,214.756,1.0,1
2025-12-31 15:00:00,15,3,12,12.3,60.175,1014.6,12.0,14.8,71.0,11.2,10.61190476190476,227.8642857142857,1.0,1
2025-12-31 16:00:00,16,3,12,12.335,60.21,1014.9,11.4,10.2,75.0,8.6,2.6681481481481484,237.0796296296296,1.0,1
2025-12-31 17:00:00,17,3,12,12.34,60.295,1015.1,9.6,11.7,82.0,7.2,-7.581000000000001,246.289,1.0,1
2025-12-31 18:00:00,18,3,12,12.24,60.485,1015.35,9.0,22.7,82.0,8.3,-17.765,254.43,1.0,1
2025-12-31 19:00:00,19,3,12,12.236666666666666,60.83666666666667,1015.85,8.6,29.7,84.0,7.2,-29.356666666666666,263.2366666666667,1.0,1
2025-12-31 20:00:00,20,3,12,12.106666666666667,61.3,1016.2666666666668,7.9,39.8,88.0,6.1,-40.9,272.5466666666667,1.0,0
2025-12-31 21:00:00,21,3,12,11.91,61.775,1016.75,7.4,43.0,89.0,8.3,-52.32666666666668,283.96,0.0,0
2025-12-31 22:00:00,22,3,12,11.76,62.11,1016.7,7.1,41.4,89.0,9.0,-63.01333333333334,300.6933333333333,0.0,0
2025-12-31 23:00:00,23,3,12,11.74,62.2,1016.3333333333334,6.7,43.7,90.0,9.0,-71.17,330.21333333333337,0.0,0
2026-01-01 00:00:00,0,4,1,11.575,62.49333333333334,1015.7999999999998,6.4,43.7,91.0,8.6,-72.65333333333332,15.536666666666669,0.0,0
2026-01-01 01:00:00,1,4,1,11.695,62.3,1015.85,5.9,97.7,92.0,9.4,-66.21,51.223333333333336,0.0,0
2026-01-01 02:00:00,2,4,1,11.68,62.26,1015.65,6.1,85.9,90.0,9.4,-56.07666666666666,71.19666666666667,0.0,0
2026-01-01 03:00:00,3,4,1,11.6525,62.295,1015.1,6.6,77.3,88.0,10.4,-44.8,83.89666666666666,0.0,0
2026-01-01 04:00:00,4,4,1,11.625,62.375,1014.6,6.8,35.2,88.0,8.3,-33.24666666666667,93.70666666666666,0.0,0
2026-01-01 05:00:00,5,4,1,11.56,62.15,1014.6,6.4,70.3,88.0,7.9,-20.47,103.4625,0.0,0
2026-01-01 06:00:00,6,4,1,11.595,62.02,1014.8,5.8,74.2,90.0,8.3,-9.316666666666666,112.2188888888889,0.0,1
2026-01-01 07:00:00,7,4,1,11.589999999999998,61.903333333333336,1014.9333333333334,5.8,90.6,87.0,10.1,1.44125,121.60208333333333,1.0,1
2026-01-01 08:00:00,8,4,1,11.525,61.70666666666667,1015.15,5.9,76.6,87.0,11.2,9.139130434782608,130.1691304347826,1.0,1
2026-01-01 09:00:00,9,4,1,11.35,61.903333333333336,1015.55,7.3,96.1,85.0,10.8,17.788,142.84333333333333,1.0,1
2026-01-01 10:00:00,10,4,1,11.406666666666666,62.00333333333333,1014.975,9.4,95.3,80.0,11.2,23.648000000000003,156.1906666666667,1.0,1
2026-01-01 11:00:00,11,4,1,11.493333333333332,61.856,1013.94,10.8,93.0,73.0,12.2,26.915333333333333,170.99733333333333,1.0,1
2026-01-01 12:00:00,12,4,1,11.644,61.596,1012.66,12.0,96.9,66.0,13.3,27.14538461538461,186.15466666666669,1.0,1
2026-01-01 13:00:00,13,4,1,11.7,61.48666666666666,1011.7,12.9,100.0,63.0,11.2,24.47866666666668,201.14333333333337,1.0,1
2026-01-01 14:00:00,14,4,1,11.81,61.52666666666666,1011.325,13.4,100.0,61.0,9.4,19.06666666666667,214.7993333333333,1.0,1
2026-01-01 15:00:00,15,4,1,11.886666666666663,61.60333333333333,1010.75,13.1,100.0,66.0,11.2,10.8205,227.731,1.0,1
2026-01-01 16:00:00,16,4,1,11.94,61.75666666666666,1010.7666666666668,11.8,100.0,78.0,15.5,3.021111111111112,236.84296296296296,1.0,1
2026-01-01 17:00:00,17,4,1,11.9175,62.05,1010.45,10.8,100.0,85.0,14.0,-6.510000000000001,245.507,1.0,1
2026-01-01 18:00:00,18,4,1,11.9175,62.13,1010.5,10.4,100.0,88.0,13.0,-16.906,253.874,1.0,1
2026-01-01 19:00:00,19,4,1,11.93,62.656666666666666,1010.15,10.1,100.0,86.0,13.7,-29.360000000000003,263.3533333333333,1.0,1
2026-01-01 20:00:00,20,4,1,11.88,63.432500000000005,1010.3,10.4,100.0,76.0,12.2,-40.90666666666666,272.68333333333334,1.0,0
2026-01-01 21:00:00,21,4,1,11.88,64.02,1010.1,10.4,100.0,74.0,12.2,-52.32666666666668,284.13,0.0,0
2026-01-01 22:00:00,22,4,1,11.864999999999998,64.32666666666667,1009.85,10.3,100.0,75.0,12.6,-63.0,300.92333333333335,0.0,0
2026-01-01 23:00:00,23,4,1,11.886666666666663,64.33333333333333,1009.55,9.5,99.2,76.0,15.8,-71.12,330.49,0.0,0
2026-01-02 00:00:00,0,5,1,11.836666666666666,64.50333333333333,1009.0,8.8,100.0,79.0,14.4,-72.57666666666667,15.476666666666668,0.0,0
2026-01-02 01:00:00,1,5,1,11.885,64.42500000000001,1008.7,7.9,99.2,83.0,11.9,-66.14666666666666,51.086666666666666,0.0,0
2026-01-02 02:00:00,2,5,1,11.855,64.445,1008.5,7.8,100.0,82.0,13.3,-56.02333333333333,71.07333333333334,0.0,0
2026-01-02 03:00:00,3,5,1,11.8275,64.54666666666667,1007.7666666666668,7.6,100.0,82.0,15.1,-44.75,83.79333333333334,0.0,0
2026-01-02 04:00:00,4,5,1,11.813333333333333,64.56,1007.05,8.0,100.0,80.0,15.8,-33.2,93.62,0.0,0
2026-01-02 05:00:00,5,5,1,11.875,64.485,1007.1,8.7,100.0,79.0,15.1,-20.4475,103.36499999999998,0.0,0
2026-01-02 06:00:00,6,5,1,11.846666666666666,64.62666666666668,1007.1,8.6,100.0,80.0,15.1,-9.315555555555555,112.10888888888888,0.0,1
2026-01-02 07:00:00,7,5,1,11.88,64.715,1007.1,8.9,100.0,81.0,16.9,1.4454166666666666,121.48375,1.0,1
2026-01-02 08:00:00,8,5,1,11.905,64.79666666666667,1007.5333333333332,8.3,100.0,84.0,13.3,9.148695652173911,130.0426086956522,1.0,1
2026-01-02 09:00:00,9,5,1,11.85,64.89,1007.8,9.9,100.0,85.0,9.4,17.80933333333333,142.70199999999997,1.0,1
2026-01-02 10:00:00,10,5,1,11.903333333333334,64.93,1007.2666666666664,11.5,100.0,77.0,7.6,23.69333333333333,156.04799999999997,1.0,1
2026-01-02 11:00:00,11,5,1,11.9525,64.916,1006.44,12.7,100.0,76.0,7.2,26.986666666666665,170.8646666666667,1.0,1
